,School_Name,City,State,PREDDEG,LOCALE,Admission_Rate,ACT_Reading_Scores_75th_Percentile,ACT_Math_Scores_75th_Percentile,Undergraduate_Enrollment,In-State_Tuition,Out-Of-State_Tuition,C150_4,RET_FT4,Completion_Rate_100%_Expected_Time,ICLEVEL,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,Mean_Earnings_10_Years_Post_Grad,Student_Faculty_Ratio,Median_Woman_Earnings_Post_Grad,Median_Male_Earnings_Post_Grad,Percentage_Federal_Loans_Paid_After_4Years,Average_Faculty_Salary,PRGMOFR,MD_FAMINC,Median_Household_Income,Percent_Undergrads_Received_Federal_Loans,Instructional_Expenditures_Per_Full_Time_Student,Net_Tuition_Revenue_Per_Full_Time_Student,RET_FT4_POOLED
770,Southern Utah University,Cedar City,UT,3,33.0,0.8873,640.0,600.0,9297.0,6726.0,20542.0,0.5472,0.7346,0.2942,1,1600.0,7500.0,4800.0,7500.0,4800.0,45500.0,23.0,33835.0,66041.0,0.21,7545.0,,41064.0,55546.63,0.526,6611.0,7323.0,0.7294
771,The Evergreen State College,Olympia,WA,3,,0.9511,650.0,600.0,3907.0,3900.0,14514.0,0.5158,0.71,0.3895,1,780.0,5784.0,3715.0,5784.0,3715.0,,,,,,5777.0,,20302.0,,,4366.0,5789.0,
772,The Evergreen State College,Olympia,WA,3,,0.9722,650.0,600.0,3962.0,4337.0,14747.0,0.557,0.7,0.4167,1,894.0,6924.0,2892.0,6924.0,2892.0,,,,,,5979.0,,21092.0,63843.36,,4742.0,6642.0,
773,The Evergreen State College,Olympia,WA,3,,0.9519,650.0,590.0,3931.0,4861.0,15049.0,0.5684,0.68,0.4444,1,924.0,7140.0,3186.0,7140.0,3186.0,,,,,,6113.0,,22502.0,,,6431.0,6754.0,
774,The Evergreen State College,Olympia,WA,3,,0.969,640.0,590.0,4135.0,5127.0,15462.0,0.5848,0.6765,0.4478,1,900.0,7842.0,2934.0,7842.0,2934.0,37900.0,,,,,6120.0,,22279.0,,,6047.0,6810.0,
775,The Evergreen State College,Olympia,WA,3,,0.9432,660.0,600.0,4228.0,5343.0,16203.0,0.6255,0.6966,0.5144,1,924.0,8052.0,3264.0,8052.0,3264.0,,23.0,,,,6558.0,,23721.0,,,5958.0,6093.0,
776,The Evergreen State College,Olympia,WA,3,,0.9536,640.0,590.0,4385.0,5959.0,16987.0,0.5771,0.7238,0.4251,1,924.0,8052.0,3264.0,8052.0,3264.0,36200.0,23.0,,,,6742.0,,26323.0,,0.428,6124.0,6564.0,
777,The Evergreen State College,Olympia,WA,3,,0.9435,640.0,590.0,4314.0,6679.0,17806.0,0.5177,0.7296,0.3862,1,972.0,8460.0,3342.0,8460.0,3342.0,,23.0,,,,6876.0,,25503.0,,0.4876,7782.0,6519.0,
778,The Evergreen State College,Olympia,WA,3,,0.9571,640.0,580.0,4371.0,7486.0,18667.0,0.5424,0.7141,0.4119,1,972.0,9000.0,3054.0,9000.0,3054.0,34700.0,23.0,,,,6774.0,,22060.5,,0.4685,8281.0,6893.0,
779,The Evergreen State College,Olympia,WA,3,,0.9842,640.0,590.0,4121.0,8395.0,19561.0,0.5373,0.7183,0.3934,1,999.0,9240.0,3129.0,9240.0,3129.0,35500.0,21.0,,,,7155.0,,20807.0,,0.4985,7831.0,7390.0,
780,The Evergreen State College,Olympia,WA,3,,0.9709,630.0,580.0,4017.0,8574.0,20661.0,0.5687,0.7409,0.4254,1,1026.0,9492.0,3549.0,9492.0,3549.0,37000.0,23.0,,,,7679.0,,19993.0,,0.5371,8580.0,7560.0,
781,The Evergreen State College,Olympia,WA,3,,0.989,630.0,570.0,3802.0,8682.0,21735.0,0.5623,0.6942,0.459,1,1032.0,9492.0,3597.0,9492.0,3597.0,36900.0,22.0,,,,7706.0,,21022.0,,0.5332,8785.0,7492.0,
782,The Evergreen State College,Olympia,WA,3,,0.9788,630.0,560.0,3821.0,8380.0,22795.0,0.5365,0.666,0.4063,1,1050.0,9492.0,3426.0,9492.0,3426.0,,22.0,,,,7927.0,,22704.0,,0.5222,8847.0,7434.0,
783,The Evergreen State College,Olympia,WA,3,,0.9748,620.0,560.0,3732.0,7414.0,23887.0,0.5637,0.6846,0.433,1,750.0,9360.0,3315.0,9360.0,3315.0,,21.0,,,,8008.0,,22200.0,,0.5021,7608.0,7844.0,
784,The Evergreen State College,Olympia,WA,3,,0.9628,630.0,560.0,3560.0,7591.0,25051.0,0.5728,0.6093,0.4216,1,750.0,9681.0,3360.0,9681.0,3360.0,,21.0,,,,8302.0,,,,0.5086,8126.0,8633.0,
785,The Evergreen State College,Olympia,WA,3,,0.9523,592.0,599.0,2962.0,7746.0,26262.0,0.5491,0.6575,0.422,1,870.0,11346.0,3435.0,11346.0,3435.0,,21.0,38956.0,43348.0,,8596.0,,,,0.5078,8694.0,7261.0,
786,The Evergreen State College,Olympia,WA,3,,0.9785,648.0,560.0,2527.0,8217.0,27537.0,0.498,0.6623,0.373,1,900.0,12363.0,3525.0,12363.0,3525.0,,21.0,40885.0,45150.0,,9089.0,,,,0.5129,10248.0,8270.0,
787,The Evergreen State College,Olympia,WA,3,,0.9838,620.0,563.0,2053.0,8325.0,28515.0,0.4487,0.6063,0.346,1,900.0,12735.0,3525.0,12735.0,3525.0,,16.0,,,0.13,7371.0,,,,0.488,10111.0,7913.0,
788,The Evergreen State College,Olympia,WA,3,22.0,0.9946,630.0,570.0,1819.0,8529.0,29172.0,0.4323,0.6652,0.3229,1,900.0,13149.0,3525.0,13149.0,3525.0,36900.0,14.0,40885.0,45150.0,0.13,8267.0,,22200.0,63843.36,0.4322,10947.0,6958.0,0.6337
789,The University of Montana,Missoula,MT,3,,0.9283,562.0,562.0,11152.0,4377.0,12368.0,0.4575,0.7,0.1938,1,800.0,5500.0,3180.0,5500.0,3180.0,,,,,,5788.0,,27783.5,,,4736.0,5093.0,
790,The University of Montana,Missoula,MT,3,,0.8435,585.0,578.0,11139.0,4712.0,13427.0,0.4478,0.7,0.2031,1,800.0,5658.0,3134.0,8683.73,3819.64,,,,,,6040.0,,28854.0,50573.68,,4984.0,5586.0,
791,The University of Montana,Missoula,MT,3,,0.9513,600.0,600.0,11237.0,4978.0,14484.0,0.4341,0.72,0.1975,1,850.0,5860.0,3462.0,8683.73,3819.64,,,,,,6276.0,,31506.5,,,5229.0,5815.0,
792,The University of Montana,Missoula,MT,3,,0.9537,600.0,600.0,11097.0,5141.0,15504.0,0.4218,0.7165,0.1863,1,850.0,6026.0,3700.0,8683.73,3819.64,41500.0,,,,,6499.0,,33793.0,,,5557.0,6470.0,
793,The University of Montana,Missoula,MT,3,,0.9581,580.0,590.0,11747.0,5180.0,16455.0,0.4098,0.7172,0.1739,1,850.0,6258.0,3700.0,8683.73,3819.64,,20.0,,,,6723.0,,35636.0,,,5907.0,6866.0,
794,The University of Montana,Missoula,MT,3,,0.9491,610.0,590.0,12467.0,5330.0,17764.0,0.4373,0.7332,0.1978,1,900.0,6611.0,4614.0,8683.73,3819.64,40100.0,19.0,,,,6736.0,,33561.5,,0.5248,5999.0,6868.0,
795,The University of Montana,Missoula,MT,3,,0.9435,610.0,600.0,13029.0,5476.0,19172.0,0.4424,0.74,0.2008,1,950.0,6860.0,5314.0,8683.73,3819.64,,19.0,,,,6822.0,,31024.0,,0.5545,7101.0,7248.0,
796,The University of Montana,Missoula,MT,3,,0.9403,600.0,590.0,12878.0,5722.0,20100.0,0.4727,0.7212,0.2139,1,950.0,7060.0,4440.0,8683.73,3819.64,39900.0,20.0,,,,6690.0,,30640.5,,0.5798,6873.0,7204.0,
797,The University of Montana,Missoula,MT,3,,0.9397,600.0,600.0,12137.0,5985.0,21077.0,0.4699,0.745,0.2306,1,950.0,7262.0,4440.0,7262.0,4440.0,40100.0,19.0,,,,6789.0,,30450.0,,0.5696,7183.0,7421.0,
798,The University of Montana,Missoula,MT,3,,0.9423,620.0,590.0,11630.0,6045.0,21719.0,0.4708,0.7344,0.2389,1,950.0,7625.0,4486.0,7625.0,4486.0,41000.0,18.0,,,,7736.0,,31982.0,,0.5602,7041.0,6877.0,
799,The University of Montana,Missoula,MT,3,,0.9272,610.0,590.0,10969.0,6099.0,22372.0,0.4823,0.7259,0.252,1,950.0,7564.0,3296.0,8006.0,3296.0,43300.0,18.0,,,,7988.0,,34287.0,,0.5327,8367.0,7723.0,
800,The University of Montana,Missoula,MT,3,,0.9102,620.0,600.0,10175.0,6158.0,23048.0,0.4406,0.7269,0.2444,1,1400.0,8406.0,3154.0,8406.0,3154.0,,17.0,,,,7866.0,,34760.0,,0.5136,8527.0,7840.0,
801,The University of Montana,Missoula,MT,3,,0.9243,610.0,590.0,9356.0,6238.0,23764.0,0.4497,0.6921,0.2478,1,1400.0,8826.0,3057.0,8826.0,3757.0,,16.0,,,,7405.0,,36050.0,,0.5098,9297.0,7877.0,
802,The University of Montana,Missoula,MT,3,,0.9264,650.0,620.0,8958.0,7063.0,24943.0,0.458,0.6921,0.2875,1,1400.0,9178.0,2835.0,9178.0,3535.0,,17.0,,,,7608.0,,,,0.49,9899.0,8309.0,
803,The University of Montana,Missoula,MT,3,,0.882,640.0,620.0,8173.0,7244.0,24959.0,0.4555,0.6842,0.2729,1,1100.0,9544.0,3078.0,9544.0,3778.0,,16.0,37055.0,46294.0,,7817.0,,,,0.5033,10317.0,8774.0,
804,The University of Montana,Missoula,MT,3,,0.9397,635.0,610.0,7515.0,7354.0,26218.0,0.4454,0.7139,0.3028,1,1100.0,9966.0,3248.0,9966.0,3948.0,,15.0,40221.0,48175.0,,8003.0,,,,0.4953,9787.0,8916.0,
805,The University of Montana,Missoula,MT,3,,0.9578,630.0,610.0,6897.0,7430.0,27256.0,0.4421,0.7432,0.2967,1,1100.0,10154.0,3592.0,10154.0,4292.0,,18.0,,,0.12,8282.0,,,,0.4815,10340.0,9521.0,
806,The University of Montana,Missoula,MT,3,13.0,0.8214,660.0,620.0,7026.0,7432.0,28416.0,0.4772,0.7543,0.3259,1,1100.0,11054.0,3450.0,11054.0,4150.0,43300.0,15.0,40221.0,48175.0,0.12,8380.0,,36050.0,50573.68,0.4407,10682.0,9731.0,0.7484
807,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1146.0,3730.0,11570.0,0.3059,0.51,0.0909,1,700.0,4530.0,3190.0,4530.0,3190.0,,,,,,4398.0,,27257.0,,,4993.0,3518.0,
808,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1159.0,4050.0,11997.0,0.3119,0.62,0.0881,1,750.0,4740.0,3370.0,4740.0,3370.0,,,,,,4544.0,,28197.0,47125.83,,4963.0,3897.0,
809,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1171.0,4175.0,12448.0,0.2256,0.62,0.0276,1,800.0,4820.0,3370.0,4820.0,3370.0,,,,,,4617.0,,32543.0,,,5179.0,4171.0,
810,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1148.0,4213.0,12606.0,0.3429,0.6584,0.1329,1,900.0,5140.0,3426.0,7141.07,3974.67,33700.0,,,,,4654.0,,36414.0,,,5764.0,4033.0,
811,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1190.0,4228.0,12740.0,0.3611,0.6963,0.1628,1,900.0,5350.0,3510.0,7141.07,3974.67,,15.0,,,,5152.0,,40481.0,,,5946.0,5040.0,
812,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1255.0,3689.0,12819.0,0.2622,0.7034,0.1184,1,925.0,5510.0,3630.0,6244.0,3630.0,32600.0,14.0,,,,5096.0,,41248.0,,0.6891,5904.0,4803.0,
813,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1365.0,3696.0,13066.0,0.2763,0.6832,0.1784,1,925.0,5620.0,4030.0,6420.0,4030.0,,18.0,,,,5037.0,,39069.0,,0.6677,6525.0,4756.0,
814,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1368.0,3947.0,13779.0,0.3168,0.7027,0.1158,1,925.0,5834.0,4030.0,6420.0,4030.0,34900.0,16.0,,,,4977.0,,38231.0,,0.633,6366.0,4718.0,
815,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1467.0,4111.0,14431.0,0.361,0.7744,0.1535,1,925.0,6325.0,4030.0,6420.0,4030.0,34400.0,17.0,,,,4673.0,,37898.5,,0.6303,5987.0,4646.0,
816,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1452.0,4141.0,14860.0,0.3704,0.6882,0.2667,1,925.0,6290.0,4030.0,6290.0,4030.0,34100.0,16.0,,,,4790.0,,41353.0,,0.586,6666.0,5216.0,
817,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1337.0,4761.0,15490.0,0.4558,0.6731,0.2119,1,925.0,6536.0,3830.0,6290.0,3830.0,36700.0,16.0,,,,6124.0,,42109.0,,0.5643,7023.0,5415.0,
818,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1353.0,4835.0,15995.0,0.3795,0.7902,0.109,1,850.0,6640.0,4192.0,6640.0,4192.0,,17.0,,,,6193.0,,40317.5,,0.5396,6919.0,5644.0,
819,The University of Montana-Western,Dillon,MT,3,,,592.0,599.0,1461.0,4893.0,16497.0,0.4643,0.685,0.1277,1,850.0,6940.0,4192.0,6940.0,4192.0,,19.0,,,,6308.0,,42280.0,,0.526,7029.0,5771.0,
820,The University of Montana-Western,Dillon,MT,3,,0.6074,590.0,550.0,1397.0,5502.0,16716.0,0.4274,0.7723,0.2288,1,850.0,7884.0,4192.0,7744.0,4192.0,,17.0,,,,6547.0,,,,0.4869,6741.0,5945.0,
821,The University of Montana-Western,Dillon,MT,3,,0.6025,580.0,540.0,1310.0,5717.0,17179.0,0.448,0.7515,0.2073,1,850.0,8090.0,6334.0,11206.0,6334.0,,17.0,32790.0,46150.0,,6511.0,,,,0.4696,6795.0,6517.0,
823,The University of Montana-Western,Dillon,MT,3,,0.5186,570.0,550.0,1281.0,5747.0,17209.0,0.4704,0.7305,0.2763,1,800.0,8280.0,3600.0,11206.0,3600.0,,14.0,,,0.11,7091.0,,,,0.4786,7462.0,6379.0,
824,The University of Montana-Western,Dillon,MT,3,33.0,0.3333,592.0,599.0,1283.0,5726.0,17190.0,0.4178,0.7285,0.24,1,924.0,8280.0,3600.0,11206.0,3600.0,36700.0,14.0,33563.0,49486.0,0.11,7052.0,,42280.0,47125.83,0.4873,7639.0,5083.0,0.7295
825,University of Alaska Anchorage,Anchorage,AK,3,,0.8032,570.0,570.0,9861.0,3517.0,10447.0,0.2013,0.7,0.0812,1,965.0,6430.0,1761.0,8662.0,2903.0,,,,,,6124.0,,27708.5,,,6347.0,3255.0,
826,University of Alaska Anchorage,Anchorage,AK,3,,0.7449,580.0,570.0,10064.0,3794.0,10890.0,0.1982,0.67,0.0722,1,986.0,6930.0,1800.0,8852.0,2967.0,,,,,,6296.0,,29058.0,72116.59,,6451.0,3580.0,
827,University of Alaska Anchorage,Anchorage,AK,3,,0.7271,570.0,570.0,10444.0,4136.0,12506.0,0.2128,0.69,0.0793,1,1017.0,7500.0,1856.0,9126.0,3059.0,,,,,,6619.0,,30254.0,,,7097.0,4075.0,
828,University of Alaska Anchorage,Anchorage,AK,3,,0.7148,580.0,570.0,10323.0,4477.0,13447.0,0.2,0.7039,0.0656,1,1048.0,7500.0,1914.0,9408.0,3154.0,42000.0,,,,,6775.0,,31726.0,,,7823.0,4422.0,
829,University of Alaska Anchorage,Anchorage,AK,3,,0.6794,570.0,580.0,10740.0,4690.0,14110.0,0.2205,0.7048,0.0759,1,1100.0,8280.0,2010.0,9878.0,3312.0,,15.0,,,,7257.0,,32728.0,,,7669.0,4710.0,
830,University of Alaska Anchorage,Anchorage,AK,3,,0.7248,480.0,560.0,11768.0,4910.0,14810.0,0.2531,0.7335,0.0859,1,1154.0,8430.0,2110.0,10371.0,3478.0,42000.0,15.0,,,,7606.0,,32710.0,,0.245,9361.0,4910.0,
831,University of Alaska Anchorage,Anchorage,AK,3,,,592.0,599.0,12737.0,5186.0,15776.0,0.2817,0.7107,0.0763,1,1182.0,9080.0,2163.0,10630.0,3565.0,,16.0,,,,7763.0,,30768.0,,0.2673,9539.0,4974.0,
832,University of Alaska Anchorage,Anchorage,AK,3,,,592.0,599.0,13326.0,5396.0,17036.0,0.2562,0.7042,0.0777,1,1217.0,9080.0,2224.0,10929.0,3664.0,45500.0,15.0,,,,7856.0,,28269.5,,0.2772,9475.0,5178.0,
833,University of Alaska Anchorage,Anchorage,AK,3,,,592.0,599.0,13200.0,5726.0,18176.0,0.2561,0.7147,0.0932,1,1575.0,9580.0,1978.0,11148.0,3121.0,46600.0,15.0,,,,8324.0,,29462.0,,0.2893,9459.0,5450.0,
834,University of Alaska Anchorage,Anchorage,AK,3,,,592.0,599.0,13116.0,5147.0,15206.0,0.2547,0.7062,0.0872,1,1273.0,10143.0,2057.0,12497.0,3234.0,48900.0,20.0,,,,8471.0,,30529.0,,0.286,9844.0,5732.0,
835,University of Alaska Anchorage,Anchorage,AK,3,,,592.0,599.0,12865.0,5494.0,16466.0,0.2504,0.7164,0.0802,1,1310.0,11152.0,2107.0,12849.0,3284.0,51200.0,19.0,,,,8640.0,,30079.0,,0.2647,10594.0,5843.0,
836,University of Alaska Anchorage,Anchorage,AK,3,,0.706,592.0,599.0,12348.0,5545.0,17177.0,0.2408,0.7084,0.0883,1,1440.0,10254.0,6795.0,11362.0,7630.0,,15.0,,,,8826.0,,31790.0,,0.2463,10939.0,6026.0,
837,University of Alaska Anchorage,Anchorage,AK,3,,0.8285,592.0,599.0,11833.0,5784.0,17990.0,0.2433,0.7021,0.0726,1,1608.0,10868.0,6838.0,11728.0,7568.0,,12.0,,,,9241.0,,33525.0,,0.2304,11548.0,6600.0,
838,University of Alaska Anchorage,Anchorage,AK,3,,0.8283,592.0,599.0,11332.0,6690.0,19494.0,0.2431,0.6944,0.083,1,1608.0,11962.0,6838.0,11728.0,7565.0,,15.0,,,,9248.0,,,,0.2311,11431.0,6834.0,
839,University of Alaska Anchorage,Anchorage,AK,3,,0.8115,592.0,599.0,10482.0,8580.0,24762.0,0.2965,0.6691,0.1054,1,1440.0,11878.0,5292.0,9922.0,6002.0,,14.0,42894.0,56511.0,,9128.0,,,,0.2243,11828.0,7253.0,
840,University of Alaska Anchorage,Anchorage,AK,3,,0.8296,592.0,599.0,9257.0,8103.0,28084.0,0.2881,0.6636,0.115,1,1440.0,11878.0,5292.0,9922.0,6002.0,,14.0,45312.0,56895.0,,9124.0,,,,0.2131,12390.0,7462.0,
841,University of Alaska Anchorage,Anchorage,AK,3,,0.7683,592.0,599.0,8257.0,8622.0,25228.0,0.3012,0.6819,0.1273,1,1320.0,12662.0,7000.0,9868.0,8486.0,,13.0,,,0.15,9375.0,,,,0.1994,12307.0,7763.0,
842,University of Alaska Anchorage,Anchorage,AK,3,11.0,0.6905,592.0,599.0,7284.0,8622.0,25228.0,0.3047,0.6869,0.1516,1,1320.0,12662.0,8276.0,9868.0,9763.0,51200.0,12.0,45312.0,56895.0,0.15,9370.0,,33525.0,72116.59,0.1708,13122.0,8106.0,0.684
843,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7449,610.0,590.0,4793.0,4355.0,11285.0,0.2404,0.7,0.0867,1,700.0,5210.0,2574.0,7335.0,4780.0,,,,,,6305.0,,25321.5,,,9726.0,3496.0,
844,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7268,600.0,580.0,4862.0,3946.0,10890.0,0.2062,0.68,0.0535,1,716.0,5580.0,2630.0,7496.0,3960.0,,,,,,6546.0,,27945.5,65084.81,,10632.0,4115.0,
845,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7602,600.0,590.0,4694.0,4308.0,12678.0,0.2638,0.74,0.094,1,738.0,5580.0,2712.0,7728.0,4083.0,,,,,,6759.0,,29153.0,,,11285.0,4568.0,
846,University of Alaska Fairbanks,Fairbanks,AK,3,,0.781,550.0,580.0,4744.0,4573.0,13543.0,0.2483,0.7152,0.0891,1,760.0,5580.0,2796.0,7966.0,4210.0,41700.0,,,,,6820.0,,31279.0,,,12788.0,4852.0,
847,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7084,580.0,580.0,4878.0,4918.0,14338.0,0.2323,0.7266,0.1034,1,798.0,6630.0,2935.0,8364.0,4420.0,,11.0,,,,7395.0,,33973.0,,,13061.0,5173.0,
848,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7446,600.0,590.0,5314.0,5138.0,15218.0,0.2848,0.802,0.1195,1,1300.0,6802.0,2502.0,8100.0,3870.0,40100.0,12.0,,,,7617.0,,34268.0,,0.2307,16850.0,5489.0,
849,University of Alaska Fairbanks,Fairbanks,AK,3,,,592.0,599.0,5710.0,5358.0,15948.0,0.307,0.763,0.1042,1,1300.0,6969.0,2565.0,8302.0,3968.0,,12.0,,,,7897.0,,31532.0,,0.2392,16222.0,5667.0,
850,University of Alaska Fairbanks,Fairbanks,AK,3,,,592.0,599.0,5954.0,5568.0,17208.0,0.2632,0.7627,0.1057,1,1330.0,6960.0,2630.0,8509.0,4068.0,43300.0,12.0,,,,8100.0,,30000.0,,0.2357,16252.0,6084.0,
851,University of Alaska Fairbanks,Fairbanks,AK,3,,,592.0,599.0,5756.0,5898.0,18348.0,0.3093,0.7411,0.1189,1,1400.0,7200.0,2650.0,8720.0,4450.0,41500.0,12.0,,,,8596.0,,30936.0,,0.2554,15917.0,6252.0,
852,University of Alaska Fairbanks,Fairbanks,AK,3,,,592.0,599.0,5729.0,4984.0,15560.0,0.309,0.7687,0.1415,1,1400.0,7450.0,2650.0,8938.0,4250.0,42200.0,14.0,,,,8842.0,,30958.0,,0.2676,16400.0,6510.0,
853,University of Alaska Fairbanks,Fairbanks,AK,3,,,592.0,599.0,5536.0,5246.0,16238.0,0.3224,0.7756,0.1494,1,1400.0,8102.0,2650.0,10500.0,4250.0,45100.0,14.0,,,,9175.0,,31635.5,,0.255,16892.0,6491.0,
854,University of Alaska Fairbanks,Fairbanks,AK,3,,0.731,610.0,610.0,5432.0,5674.0,17303.0,0.2817,0.7521,0.1535,1,1400.0,8380.0,2650.0,10500.0,4250.0,,11.0,,,,9265.0,,33761.0,,0.2541,17824.0,6988.0,
855,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7347,600.0,600.0,5152.0,5976.0,18184.0,0.2506,0.7545,0.1525,1,1400.0,8530.0,2650.0,12080.0,4250.0,,9.0,,,,9431.0,,35967.0,,0.2263,18131.0,7487.0,
856,University of Alaska Fairbanks,Fairbanks,AK,3,,0.767,640.0,630.0,4910.0,6262.0,19183.0,0.3018,0.7706,0.2042,1,2000.0,8730.0,2650.0,12500.0,4250.0,,11.0,,,,9617.0,,,,0.2247,16643.0,7960.0,
857,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7611,640.0,630.0,4657.0,6657.0,20218.0,0.3154,0.7339,0.2041,1,2000.0,8974.0,2650.0,12050.0,4250.0,,11.0,37924.0,55083.0,,9584.0,,,,0.2277,17922.0,8210.0,
858,University of Alaska Fairbanks,Fairbanks,AK,3,,0.7599,650.0,630.0,4410.0,7080.0,21216.0,0.3497,0.7286,0.2543,1,2000.0,10440.0,2650.0,12050.0,4250.0,,10.0,41851.0,55256.0,,9658.0,,,,0.2145,18537.0,8300.0,
859,University of Alaska Fairbanks,Fairbanks,AK,3,,0.6701,640.0,630.0,4259.0,7176.0,21312.0,0.387,0.7816,0.2169,1,2000.0,10540.0,2650.0,12050.0,4250.0,,11.0,,,0.15,9658.0,,,,0.2042,18087.0,8601.0,
860,University of Alaska Fairbanks,Fairbanks,AK,3,23.0,0.6469,680.0,680.0,4108.0,7248.0,21384.0,0.3845,0.6793,0.2634,1,2000.0,10540.0,2650.0,12050.0,4250.0,45100.0,12.0,41851.0,55256.0,0.15,9570.0,,35967.0,65084.81,0.1844,19104.0,9274.0,0.729
861,University of Alaska Southeast,Juneau,AK,3,,0.8464,590.0,557.0,1208.0,3633.0,10563.0,0.2377,0.6,0.0597,1,622.0,5807.0,1273.0,8905.0,1734.0,,,,,,5400.0,,24727.0,,,8941.0,3339.0,
862,University of Alaska Southeast,Juneau,AK,3,,0.8194,615.0,600.0,1280.0,3858.0,10890.0,0.1875,0.63,0.0455,1,635.0,5370.0,1300.0,9100.0,1823.0,,,,,,5564.0,,26794.0,73622.06,,8530.0,3537.0,
863,University of Alaska Southeast,Juneau,AK,3,,0.7315,600.0,570.0,1170.0,4200.0,12570.0,0.1985,0.55,0.0625,1,655.0,5670.0,1340.0,9382.0,1880.0,,,,,,5912.0,,28450.5,,,9699.0,4362.0,
864,University of Alaska Southeast,Juneau,AK,3,,0.7161,610.0,540.0,1108.0,4445.0,13415.0,0.1569,0.443,0.033,1,675.0,5670.0,1382.0,9673.0,1938.0,38400.0,,,,,6081.0,,32051.5,,,10399.0,4697.0,
865,University of Alaska Southeast,Juneau,AK,3,,0.7034,580.0,560.0,1145.0,4638.0,14058.0,0.1571,0.551,0.038,1,709.0,6260.0,1451.0,10157.0,2035.0,,12.0,,,,6663.0,,29423.0,,,9809.0,5162.0,
866,University of Alaska Southeast,Juneau,AK,3,,,592.0,599.0,1415.0,4888.0,14788.0,0.2613,0.6147,0.0882,1,1077.0,6430.0,1711.0,10727.0,2711.0,38300.0,12.0,,,,6884.0,,28883.5,,0.2045,12827.0,5207.0,
867,University of Alaska Southeast,Juneau,AK,3,,,592.0,599.0,1580.0,5130.0,15720.0,0.2639,0.6344,0.0114,1,1104.0,6430.0,1754.0,10996.0,2368.0,,13.0,,,,6842.0,,29746.0,,0.1776,11629.0,5231.0,
870,University of Alaska Southeast,Juneau,AK,3,,,592.0,599.0,1488.0,5693.0,16269.0,0.1389,0.7158,0.0408,1,1302.0,9829.0,1833.0,12346.0,3221.0,38800.0,16.0,,,,7849.0,,26925.5,,0.209,11626.0,6158.0,
872,University of Alaska Southeast,Juneau,AK,3,,0.4891,592.0,599.0,1372.0,6132.0,17306.0,0.2304,0.6429,0.086,1,1400.0,8194.0,2252.0,12986.0,3716.0,,12.0,,,,7961.0,,32651.0,,0.172,13732.0,6269.0,
874,University of Alaska Southeast,Juneau,AK,3,,0.7105,592.0,599.0,1214.0,6828.0,19533.0,0.2408,0.7,0.0957,1,1400.0,9200.0,2448.0,10872.0,3716.0,,10.0,,,,8395.0,,,,0.1796,14891.0,7411.0,
879,University of Arizona,Tucson,AZ,3,,0.8341,610.0,620.0,27853.0,4098.0,13078.0,0.5706,0.79,0.3135,1,762.0,7108.0,2924.0,7896.0,4956.0,,,,,,8309.0,,37290.5,,,11193.0,6463.0,
880,University of Arizona,Tucson,AZ,3,,0.877,620.0,630.0,28023.0,4498.0,13682.0,0.5892,0.79,0.3172,1,780.0,7460.0,2990.0,8060.0,5100.0,,,,,,8399.0,,37137.0,64708.31,,9632.0,6317.0,
881,University of Arizona,Tucson,AZ,3,,0.8606,600.0,630.0,28010.0,4766.0,14972.0,0.5644,0.79,0.2963,1,816.0,7850.0,3120.0,8390.0,5050.0,,,,,,8748.0,,37903.5,,,9713.0,6087.0,
882,University of Arizona,Tucson,AZ,3,,0.7742,600.0,620.0,28674.0,5048.0,16282.0,0.5609,0.7991,0.3267,1,1000.0,7370.0,3726.0,8550.0,6238.0,55100.0,,,,,9120.0,,40104.0,,,9267.0,5979.0,
883,University of Arizona,Tucson,AZ,3,,0.8054,600.0,620.0,29354.0,5542.0,18676.0,0.5717,0.7922,0.3216,1,1000.0,7812.0,3936.0,9086.0,6510.0,,19.0,,,,9197.0,,43599.0,,,11063.0,7419.0,
